case,event,startTime,completeTime,REG_DATE,AMOUNT_REQ,resource,position,sT,cT,eventpos,case_index
189664,W_Nabellen offertes,2011/12/05 14:35:21.873,2011/12/05 14:36:21.308,2011/11/28 21:14:38.745,10000,10889,17,1323088521.873,1323088581.308,W_Nabellen offertes-17,63645
189664,W_Nabellen offertes,2011/12/12 19:24:34.003,2011/12/12 19:24:44.449,2011/11/28 21:14:38.745,10000,11201,18,1323710674.003,1323710684.449,W_Nabellen offertes-18,63646
189664,W_Nabellen offertes,2011/12/12 21:45:24.164,2011/12/12 21:45:48.845,2011/11/28 21:14:38.745,10000,11180,19,1323719124.164,1323719148.845,W_Nabellen offertes-19,63647
189664,W_Nabellen offertes,2011/12/13 20:18:47.523,2011/12/13 20:19:32.984,2011/11/28 21:14:38.745,10000,10929,20,1323800327.523,1323800372.984,W_Nabellen offertes-20,63648
189664,W_Nabellen offertes,2011/12/15 19:52:48.897,2011/12/15 19:53:45.190,2011/11/28 21:14:38.745,10000,10929,21,1323971568.897,1323971625.19,W_Nabellen offertes-21,63649
189664,W_Nabellen offertes,2011/12/19 11:44:59.015,2011/12/19 11:45:16.255,2011/11/28 21:14:38.745,10000,11259,22,1324287899.015,1324287916.255,W_Nabellen offertes-22,63650
189664,O_SENT_BACK,2011/12/19 11:45:14.399,2011/12/19 11:45:14.399,2011/11/28 21:14:38.745,10000,11259,23,1324287914.399,1324287914.399,O_SENT_BACK-23,63651
189664,W_Valideren aanvraag,2011/12/20 12:08:34.772,2011/12/20 12:33:02.719,2011/11/28 21:14:38.745,10000,10609,24,1324375714.772,1324377182.719,W_Valideren aanvraag-24,63652
189664,W_Nabellen incomplete dossiers,2011/12/20 12:54:32.524,2011/12/20 12:54:43.486,2011/11/28 21:14:38.745,10000,10910,25,1324378472.524,1324378483.486,W_Nabellen incomplete dossiers-25,63653
189664,W_Nabellen incomplete dossiers,2011/12/20 13:05:41.353,2011/12/20 13:09:01.783,2011/11/28 21:14:38.745,10000,10909,26,1324379141.353,1324379341.783,W_Nabellen incomplete dossiers-26,63654
189664,W_Nabellen incomplete dossiers,2011/12/20 13:59:47.365,2011/12/20 14:26:42.008,2011/11/28 21:14:38.745,10000,10909,27,1324382387.365,1324384002.008,W_Nabellen incomplete dossiers-27,63655
189664,W_Nabellen incomplete dossiers,2011/12/20 14:33:09.996,2011/12/20 14:39:25.598,2011/11/28 21:14:38.745,10000,10910,28,1324384389.996,1324384765.598,W_Nabellen incomplete dossiers-28,63656
189664,W_Nabellen incomplete dossiers,2011/12/20 16:09:36.470,2011/12/20 16:11:16.653,2011/11/28 21:14:38.745,10000,11049,29,1324390176.47,1324390276.653,W_Nabellen incomplete dossiers-29,63657
189664,W_Valideren aanvraag,2011/12/20 17:05:23.677,2011/12/20 17:10:13.688,2011/11/28 21:14:38.745,10000,10609,30,1324393523.677,1324393813.688,W_Valideren aanvraag-30,63658
189664,W_Valideren aanvraag,2011/12/21 10:41:51.791,2011/12/21 10:46:06.405,2011/11/28 21:14:38.745,10000,10809,31,1324456911.791,1324457166.405,W_Valideren aanvraag-31,63659
189664,W_Valideren aanvraag,2011/12/21 12:34:43.848,2011/12/21 12:35:08.474,2011/11/28 21:14:38.745,10000,10609,32,1324463683.848,1324463708.474,W_Valideren aanvraag-32,63660
189664,W_Valideren aanvraag,2011/12/21 15:01:48.724,2011/12/21 15:02:31.975,2011/11/28 21:14:38.745,10000,11169,33,1324472508.724,1324472551.975,W_Valideren aanvraag-33,63661
189664,W_Valideren aanvraag,2011/12/21 16:20:20.624,2011/12/21 16:31:53.164,2011/11/28 21:14:38.745,10000,10609,34,1324477220.624,1324477913.164,W_Valideren aanvraag-34,63662
189664,O_DECLINED,2011/12/21 16:31:49.189,2011/12/21 16:31:49.189,2011/11/28 21:14:38.745,10000,10609,35,1324477909.189,1324477909.189,O_DECLINED-35,63663
189664,A_DECLINED,2011/12/21 16:31:49.189,2011/12/21 16:31:49.189,2011/11/28 21:14:38.745,10000,10609,36,1324477909.189,1324477909.189,A_DECLINED-36,63664
201800,A_SUBMITTED,2012/01/17 21:10:42.170,2012/01/17 21:10:42.170,2012/01/17 21:10:42.170,3500,112,1,1326827442.17,1326827442.17,A_SUBMITTED-1,114863
201800,A_PARTLYSUBMITTED,2012/01/17 21:10:42.252,2012/01/17 21:10:42.252,2012/01/17 21:10:42.170,3500,112,2,1326827442.252,1326827442.252,A_PARTLYSUBMITTED-2,114864
201800,W_Afhandelen leads,2012/01/17 21:12:50.529,2012/01/17 21:14:29.282,2012/01/17 21:10:42.170,3500,10863,3,1326827570.529,1326827669.282,W_Afhandelen leads-3,114865
201800,A_PREACCEPTED,2012/01/17 21:14:28.346,2012/01/17 21:14:28.346,2012/01/17 21:10:42.170,3500,10863,4,1326827668.346,1326827668.346,A_PREACCEPTED-4,114866
201800,W_Completeren aanvraag,2012/01/18 11:06:21.346,2012/01/18 11:10:22.748,2012/01/17 21:10:42.170,3500,11189,5,1326877581.346,1326877822.748,W_Completeren aanvraag-5,114867
201800,W_Completeren aanvraag,2012/01/18 16:39:42.381,2012/01/18 16:40:38.076,2012/01/17 21:10:42.170,3500,10861,6,1326897582.381,1326897638.076,W_Completeren aanvraag-6,114868
201800,W_Completeren aanvraag,2012/01/18 19:32:32.870,2012/01/18 19:49:09.809,2012/01/17 21:10:42.170,3500,10861,7,1326907952.87,1326908949.809,W_Completeren aanvraag-7,114869
201800,A_ACCEPTED,2012/01/18 19:41:48.473,2012/01/18 19:41:48.473,2012/01/17 21:10:42.170,3500,11202,8,1326908508.473,1326908508.473,A_ACCEPTED-8,114870
201800,O_SELECTED,2012/01/18 19:49:06.727,2012/01/18 19:49:06.727,2012/01/17 21:10:42.170,3500,11202,9,1326908946.727,1326908946.727,O_SELECTED-9,114871
201800,A_FINALIZED,2012/01/18 19:49:06.728,2012/01/18 19:49:06.728,2012/01/17 21:10:42.170,3500,11202,10,1326908946.728,1326908946.728,A_FINALIZED-10,114872
201800,O_CREATED,2012/01/18 19:49:08.054,2012/01/18 19:49:08.054,2012/01/17 21:10:42.170,3500,11202,11,1326908948.054,1326908948.054,O_CREATED-11,114873
201800,O_SENT,2012/01/18 19:49:08.082,2012/01/18 19:49:08.082,2012/01/17 21:10:42.170,3500,11202,12,1326908948.082,1326908948.082,O_SENT-12,114874
201800,W_Nabellen offertes,2012/01/18 19:49:27.677,2012/01/18 19:57:41.052,2012/01/17 21:10:42.170,3500,11202,13,1326908967.677,1326909461.052,W_Nabellen offertes-13,114875
201800,W_Nabellen offertes,2012/01/25 13:48:51.872,2012/01/25 13:51:49.312,2012/01/17 21:10:42.170,3500,11000,14,1327492131.872,1327492309.312,W_Nabellen offertes-14,114876
201800,W_Nabellen offertes,2012/01/26 21:49:48.688,2012/01/26 21:51:24.408,2012/01/17 21:10:42.170,3500,11180,15,1327607388.688,1327607484.408,W_Nabellen offertes-15,114877
201800,A_CANCELLED,2012/01/26 21:51:22.292,2012/01/26 21:51:22.292,2012/01/17 21:10:42.170,3500,11180,16,1327607482.292,1327607482.292,A_CANCELLED-16,114878
201800,O_CANCELLED,2012/01/26 21:51:22.292,2012/01/26 21:51:22.292,2012/01/17 21:10:42.170,3500,11180,17,1327607482.292,1327607482.292,O_CANCELLED-17,114879
213465,A_SUBMITTED,2012/02/27 20:17:35.842,2012/02/27 20:17:35.842,2012/02/27 20:17:35.842,30000,112,1,1330366655.842,1330366655.842,A_SUBMITTED-1,161426
213465,A_PARTLYSUBMITTED,2012/02/27 20:17:36.144,2012/02/27 20:17:36.144,2012/02/27 20:17:35.842,30000,112,2,1330366656.144,1330366656.144,A_PARTLYSUBMITTED-2,161427
213465,A_PREACCEPTED,2012/02/27 20:18:08.535,2012/02/27 20:18:08.535,2012/02/27 20:17:35.842,30000,112,3,1330366688.535,1330366688.535,A_PREACCEPTED-3,161428
213465,W_Completeren aanvraag,2012/02/27 20:18:18.879,2012/02/27 20:18:59.810,2012/02/27 20:17:35.842,30000,11122,4,1330366698.879,1330366739.81,W_Completeren aanvraag-4,161429
213465,W_Completeren aanvraag,2012/02/27 20:37:41.632,2012/02/27 20:38:06.696,2012/02/27 20:17:35.842,30000,11122,5,1330367861.632,1330367886.696,W_Completeren aanvraag-5,161430
213465,W_Completeren aanvraag,2012/02/27 20:45:58.658,2012/02/27 20:51:09.887,2012/02/27 20:17:35.842,30000,11122,6,1330368358.658,1330368669.887,W_Completeren aanvraag-6,161431
213465,A_ACCEPTED,2012/02/27 20:49:56.340,2012/02/27 20:49:56.340,2012/02/27 20:17:35.842,30000,11122,7,1330368596.34,1330368596.34,A_ACCEPTED-7,161432
213465,A_FINALIZED,2012/02/27 20:51:07.024,2012/02/27 20:51:07.024,2012/02/27 20:17:35.842,30000,11122,8,1330368667.024,1330368667.024,A_FINALIZED-8,161433
213465,O_SELECTED,2012/02/27 20:51:07.024,2012/02/27 20:51:07.024,2012/02/27 20:17:35.842,30000,11122,9,1330368667.024,1330368667.024,O_SELECTED-9,161434
213465,O_CREATED,2012/02/27 20:51:08.454,2012/02/27 20:51:08.454,2012/02/27 20:17:35.842,30000,11122,10,1330368668.454,1330368668.454,O_CREATED-10,161435
213465,O_SENT,2012/02/27 20:51:08.484,2012/02/27 20:51:08.484,2012/02/27 20:17:35.842,30000,11122,11,1330368668.484,1330368668.484,O_SENT-11,161436
213465,W_Nabellen offertes,2012/03/06 14:28:56.664,2012/03/06 14:29:52.167,2012/02/27 20:17:35.842,30000,10899,12,1331036936.664,1331036992.167,W_Nabellen offertes-12,161437
213465,O_SENT_BACK,2012/03/06 14:29:50.970,2012/03/06 14:29:50.970,2012/02/27 20:17:35.842,30000,10899,13,1331036990.97,1331036990.97,O_SENT_BACK-13,161438
213465,W_Valideren aanvraag,2012/03/06 14:30:28.710,2012/03/06 14:31:04.696,2012/02/27 20:17:35.842,30000,10899,14,1331037028.71,1331037064.696,W_Valideren aanvraag-14,161439
213465,W_Valideren aanvraag,2012/03/09 16:03:15.488,2012/03/09 16:20:28.340,2012/02/27 20:17:35.842,30000,10972,15,1331301795.488,1331302828.34,W_Valideren aanvraag-15,161440
213465,A_ACTIVATED,2012/03/09 16:20:22.334,2012/03/09 16:20:22.334,2012/02/27 20:17:35.842,30000,10972,16,1331302822.334,1331302822.334,A_ACTIVATED-16,161441
213465,A_REGISTERED,2012/03/09 16:20:22.334,2012/03/09 16:20:22.334,2012/02/27 20:17:35.842,30000,10972,17,1331302822.334,1331302822.334,A_REGISTERED-17,161442
213465,A_APPROVED,2012/03/09 16:20:22.334,2012/03/09 16:20:22.334,2012/02/27 20:17:35.842,30000,10972,18,1331302822.334,1331302822.334,A_APPROVED-18,161443
213465,O_ACCEPTED,2012/03/09 16:20:22.334,2012/03/09 16:20:22.334,2012/02/27 20:17:35.842,30000,10972,19,1331302822.334,1331302822.334,O_ACCEPTED-19,161444
174734,A_SUBMITTED,2011/10/05 14:08:51.353,2011/10/05 14:08:51.353,2011/10/05 14:08:51.353,35000,112,1,1317816531.353,1317816531.353,A_SUBMITTED-1,4693
174734,A_PARTLYSUBMITTED,2011/10/05 14:08:51.464,2011/10/05 14:08:51.464,2011/10/05 14:08:51.353,35000,112,2,1317816531.464,1317816531.464,A_PARTLYSUBMITTED-2,4694
174734,W_Beoordelen fraude,2011/10/06 09:13:20.398,2011/10/06 09:13:29.387,2011/10/05 14:08:51.353,35000,10188,3,1317885200.398,1317885209.387,W_Beoordelen fraude-3,4695
174734,W_Beoordelen fraude,2011/10/06 15:00:34.696,2011/10/06 15:00:47.036,2011/10/05 14:08:51.353,35000,10188,4,1317906034.696,1317906047.036,W_Beoordelen fraude-4,4696
174734,A_DECLINED,2011/10/06 15:00:44.826,2011/10/06 15:00:44.826,2011/10/05 14:08:51.353,35000,10188,5,1317906044.826,1317906044.826,A_DECLINED-5,4697
212373,A_SUBMITTED,2012/02/24 03:41:02.591,2012/02/24 03:41:02.591,2012/02/24 03:41:02.591,10000,112,1,1330047662.591,1330047662.591,A_SUBMITTED-1,157419
212373,A_PARTLYSUBMITTED,2012/02/24 03:41:03.249,2012/02/24 03:41:03.249,2012/02/24 03:41:02.591,10000,112,2,1330047663.249,1330047663.249,A_PARTLYSUBMITTED-2,157420
212373,A_DECLINED,2012/02/24 03:41:39.755,2012/02/24 03:41:39.755,2012/02/24 03:41:02.591,10000,112,3,1330047699.755,1330047699.755,A_DECLINED-3,157421
188587,A_SUBMITTED,2011/11/23 22:07:27.193,2011/11/23 22:07:27.193,2011/11/23 22:07:27.193,50000,112,1,1322078847.193,1322078847.193,A_SUBMITTED-1,59690
188587,A_PARTLYSUBMITTED,2011/11/23 22:07:27.533,2011/11/23 22:07:27.533,2011/11/23 22:07:27.193,50000,112,2,1322078847.533,1322078847.533,A_PARTLYSUBMITTED-2,59691
188587,A_DECLINED,2011/11/23 22:08:08.001,2011/11/23 22:08:08.001,2011/11/23 22:07:27.193,50000,112,3,1322078888.001,1322078888.001,A_DECLINED-3,59692
209090,A_SUBMITTED,2012/02/13 21:34:26.402,2012/02/13 21:34:26.402,2012/02/13 21:34:26.402,17500,112,1,1329161666.402,1329161666.402,A_SUBMITTED-1,145543
209090,A_PARTLYSUBMITTED,2012/02/13 21:34:26.582,2012/02/13 21:34:26.582,2012/02/13 21:34:26.402,17500,112,2,1329161666.582,1329161666.582,A_PARTLYSUBMITTED-2,145544
209090,A_PREACCEPTED,2012/02/13 21:35:07.652,2012/02/13 21:35:07.652,2012/02/13 21:34:26.402,17500,112,3,1329161707.652,1329161707.652,A_PREACCEPTED-3,145545
209090,W_Completeren aanvraag,2012/02/14 12:31:13.538,2012/02/14 12:50:10.137,2012/02/13 21:34:26.402,17500,10913,4,1329215473.538,1329216610.137,W_Completeren aanvraag-4,145546
209090,A_ACCEPTED,2012/02/14 12:40:03.764,2012/02/14 12:40:03.764,2012/02/13 21:34:26.402,17500,10913,5,1329216003.764,1329216003.764,A_ACCEPTED-5,145547
209090,O_SELECTED,2012/02/14 12:50:07.241,2012/02/14 12:50:07.241,2012/02/13 21:34:26.402,17500,10913,6,1329216607.241,1329216607.241,O_SELECTED-6,145548
209090,A_FINALIZED,2012/02/14 12:50:07.241,2012/02/14 12:50:07.241,2012/02/13 21:34:26.402,17500,10913,7,1329216607.241,1329216607.241,A_FINALIZED-7,145549
209090,O_CREATED,2012/02/14 12:50:08.823,2012/02/14 12:50:08.823,2012/02/13 21:34:26.402,17500,10913,8,1329216608.823,1329216608.823,O_CREATED-8,145550
209090,O_SENT,2012/02/14 12:50:08.866,2012/02/14 12:50:08.866,2012/02/13 21:34:26.402,17500,10913,9,1329216608.866,1329216608.866,O_SENT-9,145551
209090,W_Nabellen offertes,2012/02/14 12:50:29.195,2012/02/14 12:57:56.623,2012/02/13 21:34:26.402,17500,10913,10,1329216629.195,1329217076.623,W_Nabellen offertes-10,145552
209090,W_Nabellen offertes,2012/02/21 19:43:42.476,2012/02/21 19:44:50.235,2012/02/13 21:34:26.402,17500,11309,11,1329846222.476,1329846290.235,W_Nabellen offertes-11,145553
209090,W_Nabellen offertes,2012/02/22 17:33:55.590,2012/02/22 17:34:35.088,2012/02/13 21:34:26.402,17500,11122,12,1329924835.59,1329924875.088,W_Nabellen offertes-12,145554
209090,W_Nabellen offertes,2012/02/22 17:50:42.178,2012/02/22 17:53:23.196,2012/02/13 21:34:26.402,17500,11122,13,1329925842.178,1329926003.196,W_Nabellen offertes-13,145555
209090,W_Nabellen offertes,2012/02/22 20:58:32.166,2012/02/22 20:59:57.589,2012/02/13 21:34:26.402,17500,10881,14,1329937112.166,1329937197.589,W_Nabellen offertes-14,145556
209090,W_Nabellen offertes,2012/02/23 21:52:50.874,2012/02/23 21:55:03.085,2012/02/13 21:34:26.402,17500,11122,15,1330026770.874,1330026903.085,W_Nabellen offertes-15,145557
209090,W_Nabellen offertes,2012/02/24 16:24:57.994,2012/02/24 16:25:19.062,2012/02/13 21:34:26.402,17500,11302,16,1330093497.994,1330093519.062,W_Nabellen offertes-16,145558
209090,W_Nabellen offertes,2012/02/24 16:36:12.077,2012/02/24 16:54:20.365,2012/02/13 21:34:26.402,17500,11302,17,1330094172.077,1330095260.365,W_Nabellen offertes-17,145559
209090,O_CANCELLED,2012/02/24 16:54:18.314,2012/02/24 16:54:18.314,2012/02/13 21:34:26.402,17500,11302,18,1330095258.314,1330095258.314,O_CANCELLED-18,145560
209090,A_CANCELLED,2012/02/24 16:54:18.314,2012/02/24 16:54:18.314,2012/02/13 21:34:26.402,17500,11302,19,1330095258.314,1330095258.314,A_CANCELLED-19,145561
196702,A_SUBMITTED,2011/12/30 13:02:26.465,2011/12/30 13:02:26.465,2011/12/30 13:02:26.465,15000,112,1,1325242946.465,1325242946.465,A_SUBMITTED-1,93244
196702,A_PARTLYSUBMITTED,2011/12/30 13:02:26.672,2011/12/30 13:02:26.672,2011/12/30 13:02:26.465,15000,112,2,1325242946.672,1325242946.672,A_PARTLYSUBMITTED-2,93245
196702,A_PREACCEPTED,2011/12/30 13:03:09.449,2011/12/30 13:03:09.449,2011/12/30 13:02:26.465,15000,112,3,1325242989.449,1325242989.449,A_PREACCEPTED-3,93246
196702,W_Completeren aanvraag,2011/12/30 13:03:34.145,2011/12/30 13:13:01.690,2011/12/30 13:02:26.465,15000,10909,4,1325243014.145,1325243581.69,W_Completeren aanvraag-4,93247
196702,A_ACCEPTED,2011/12/30 13:12:10.851,2011/12/30 13:12:10.851,2011/12/30 13:02:26.465,15000,10909,5,1325243530.851,1325243530.851,A_ACCEPTED-5,93248
196702,A_FINALIZED,2011/12/30 13:12:58.670,2011/12/30 13:12:58.670,2011/12/30 13:02:26.465,15000,10909,6,1325243578.67,1325243578.67,A_FINALIZED-6,93249
196702,O_SELECTED,2011/12/30 13:12:58.670,2011/12/30 13:12:58.670,2011/12/30 13:02:26.465,15000,10909,7,1325243578.67,1325243578.67,O_SELECTED-7,93250
196702,O_CREATED,2011/12/30 13:13:00.293,2011/12/30 13:13:00.293,2011/12/30 13:02:26.465,15000,10909,8,1325243580.293,1325243580.293,O_CREATED-8,93251
196702,O_SENT,2011/12/30 13:13:00.319,2011/12/30 13:13:00.319,2011/12/30 13:02:26.465,15000,10909,9,1325243580.319,1325243580.319,O_SENT-9,93252
196702,W_Nabellen offertes,2011/12/30 13:13:25.592,2011/12/30 13:13:39.895,2011/12/30 13:02:26.465,15000,10909,10,1325243605.592,1325243619.895,W_Nabellen offertes-10,93253
196702,W_Nabellen offertes,2012/01/10 14:41:55.875,2012/01/10 14:45:55.888,2011/12/30 13:02:26.465,15000,10889,11,1326199315.875,1326199555.888,W_Nabellen offertes-11,93254
196702,W_Nabellen offertes,2012/01/11 21:24:34.617,2012/01/11 21:28:45.112,2011/12/30 13:02:26.465,15000,10863,12,1326309874.617,1326310125.112,W_Nabellen offertes-12,93255
196702,A_CANCELLED,2012/01/11 21:28:42.101,2012/01/11 21:28:42.101,2011/12/30 13:02:26.465,15000,10863,13,1326310122.101,1326310122.101,A_CANCELLED-13,93256
196702,O_CANCELLED,2012/01/11 21:28:42.101,2012/01/11 21:28:42.101,2011/12/30 13:02:26.465,15000,10863,14,1326310122.101,1326310122.101,O_CANCELLED-14,93257
196957,A_SUBMITTED,2012/01/01 14:32:42.586,2012/01/01 14:32:42.586,2012/01/01 14:32:42.586,15000,112,1,1325421162.586,1325421162.586,A_SUBMITTED-1,94462
196957,A_PARTLYSUBMITTED,2012/01/01 14:32:42.847,2012/01/01 14:32:42.847,2012/01/01 14:32:42.586,15000,112,2,1325421162.847,1325421162.847,A_PARTLYSUBMITTED-2,94463
196957,A_PREACCEPTED,2012/01/01 14:33:32.746,2012/01/01 14:33:32.746,2012/01/01 14:32:42.586,15000,112,3,1325421212.746,1325421212.746,A_PREACCEPTED-3,94464
196957,W_Completeren aanvraag,2012/01/02 12:15:27.183,2012/01/02 12:26:36.087,2012/01/01 14:32:42.586,15000,11002,4,1325499327.183,1325499996.087,W_Completeren aanvraag-4,94465
196957,A_ACCEPTED,2012/01/02 12:23:53.631,2012/01/02 12:23:53.631,2012/01/01 14:32:42.586,15000,11002,5,1325499833.631,1325499833.631,A_ACCEPTED-5,94466
196957,O_SELECTED,2012/01/02 12:26:32.703,2012/01/02 12:26:32.703,2012/01/01 14:32:42.586,15000,11002,6,1325499992.703,1325499992.703,O_SELECTED-6,94467
196957,A_FINALIZED,2012/01/02 12:26:32.704,2012/01/02 12:26:32.704,2012/01/01 14:32:42.586,15000,11002,7,1325499992.704,1325499992.704,A_FINALIZED-7,94468
196957,O_CREATED,2012/01/02 12:26:33.743,2012/01/02 12:26:33.743,2012/01/01 14:32:42.586,15000,11002,8,1325499993.743,1325499993.743,O_CREATED-8,94469
196957,O_SENT,2012/01/02 12:26:33.773,2012/01/02 12:26:33.773,2012/01/01 14:32:42.586,15000,11002,9,1325499993.773,1325499993.773,O_SENT-9,94470
196957,W_Nabellen offertes,2012/01/02 12:26:50.864,2012/01/02 12:29:02.405,2012/01/01 14:32:42.586,15000,11002,10,1325500010.864,1325500142.405,W_Nabellen offertes-10,94471
196957,W_Nabellen offertes,2012/01/13 10:47:59.743,2012/01/13 10:50:07.340,2012/01/01 14:32:42.586,15000,10789,11,1326444479.743,1326444607.34,W_Nabellen offertes-11,94472
196957,O_CANCELLED,2012/01/13 10:50:03.905,2012/01/13 10:50:03.905,2012/01/01 14:32:42.586,15000,10789,12,1326444603.905,1326444603.905,O_CANCELLED-12,94473
196957,A_CANCELLED,2012/01/13 10:50:03.905,2012/01/13 10:50:03.905,2012/01/01 14:32:42.586,15000,10789,13,1326444603.905,1326444603.905,A_CANCELLED-13,94474
184117,A_SUBMITTED,2011/11/10 17:31:49.434,2011/11/10 17:31:49.434,2011/11/10 17:31:49.434,600,112,1,1320939109.434,1320939109.434,A_SUBMITTED-1,43906
184117,A_PARTLYSUBMITTED,2011/11/10 17:31:49.678,2011/11/10 17:31:49.678,2011/11/10 17:31:49.434,600,112,2,1320939109.678,1320939109.678,A_PARTLYSUBMITTED-2,43907
184117,W_Afhandelen leads,2011/11/10 17:37:28.768,2011/11/10 17:37:50.287,2011/11/10 17:31:49.434,600,10629,3,1320939448.768,1320939470.287,W_Afhandelen leads-3,43908
184117,W_Afhandelen leads,2011/11/10 19:42:33.866,2011/11/10 19:44:22.930,2011/11/10 17:31:49.434,600,10909,4,1320946953.866,1320947062.93,W_Afhandelen leads-4,43909
184117,A_DECLINED,2011/11/10 19:44:20.154,2011/11/10 19:44:20.154,2011/11/10 17:31:49.434,600,10909,5,1320947060.154,1320947060.154,A_DECLINED-5,43910
194713,A_SUBMITTED,2011/12/20 16:05:15.229,2011/12/20 16:05:15.229,2011/12/20 16:05:15.229,7000,112,1,1324389915.229,1324389915.229,A_SUBMITTED-1,84432
194713,A_PARTLYSUBMITTED,2011/12/20 16:05:17.114,2011/12/20 16:05:17.114,2011/12/20 16:05:15.229,7000,112,2,1324389917.114,1324389917.114,A_PARTLYSUBMITTED-2,84433
194713,W_Afhandelen leads,2011/12/20 16:11:14.739,2011/12/20 16:11:46.454,2011/12/20 16:05:15.229,7000,10910,3,1324390274.739,1324390306.454,W_Afhandelen leads-3,84434
194713,A_DECLINED,2011/12/20 16:11:42.136,2011/12/20 16:11:42.136,2011/12/20 16:05:15.229,7000,10910,4,1324390302.136,1324390302.136,A_DECLINED-4,84435
196054,A_SUBMITTED,2011/12/28 14:30:51.971,2011/12/28 14:30:51.971,2011/12/28 14:30:51.971,25000,112,1,1325075451.971,1325075451.971,A_SUBMITTED-1,90256
196054,A_PARTLYSUBMITTED,2011/12/28 14:30:52.431,2011/12/28 14:30:52.431,2011/12/28 14:30:51.971,25000,112,2,1325075452.431,1325075452.431,A_PARTLYSUBMITTED-2,90257
196054,A_PREACCEPTED,2011/12/28 14:31:24.475,2011/12/28 14:31:24.475,2011/12/28 14:30:51.971,25000,112,3,1325075484.475,1325075484.475,A_PREACCEPTED-3,90258
196054,W_Completeren aanvraag,2011/12/28 21:12:05.955,2011/12/28 21:17:41.628,2011/12/28 14:30:51.971,25000,11201,4,1325099525.955,1325099861.628,W_Completeren aanvraag-4,90259
196054,W_Completeren aanvraag,2011/12/29 13:07:05.481,2011/12/29 13:15:27.948,2011/12/28 14:30:51.971,25000,10932,5,1325156825.481,1325157327.948,W_Completeren aanvraag-5,90260
196054,A_ACCEPTED,2011/12/29 13:12:07.592,2011/12/29 13:12:07.592,2011/12/28 14:30:51.971,25000,10932,6,1325157127.592,1325157127.592,A_ACCEPTED-6,90261
196054,A_FINALIZED,2011/12/29 13:15:24.951,2011/12/29 13:15:24.951,2011/12/28 14:30:51.971,25000,10932,7,1325157324.951,1325157324.951,A_FINALIZED-7,90262
